mid,ep,n_utt,sec_start,sec_end,entropy_g,det_g,rmse_g,arguable,converge,disagree,delim,nonarg,iam1,iam2,iam3,iam4,iam5,disput,cumul,explor,bgiveinfo,bgiveopin,bgivesug,baskinfo,baskopin,basksug,bsolid,btension,bagree,bdisagree,btensh,bantag,qset,qprop,directive,commissive,feedback,namep,linkp,names,links,linkc,cprod,proact,struct,ginfo,ktrans,coop,type,pos
2024.11.11startup_a,18,14,4073.0,4232.0,34.062312471578274,85.29243312206977,6.016054114248869,9,2,1,3,3,7,1,3,2,1,0,3,3,8,4,3,1,1,1,1,0,2,0,0,0,1,1,2,1,1,1,1,3,2,2,0,3,2,4,2,1,2,0.782608695652174
2024.11.11startup_a,19,18,4250.0,4434.0,41.8847191825694,79.00967781819489,6.513945317801677,11,2,1,4,3,8,1,4,2,1,0,4,4,9,5,4,1,1,1,1,0,2,0,0,0,1,1,3,1,1,1,1,4,2,2,0,4,2,5,2,1,2,0.8260869565217391
2024.11.11startup_a,20,10,4437.0,4496.0,54.45905462480655,54.375738368902326,8.69968882143058,7,1,1,2,2,5,1,2,1,1,0,2,2,6,3,2,1,0,1,0,0,1,0,0,0,0,1,2,0,1,1,1,2,1,1,0,2,1,3,1,0,2,0.8695652173913043
2024.11.11startup_a,21,17,4498.0,4841.0,29.664203343087134,88.53926567093878,5.42026873502033,11,2,1,4,3,7,1,4,2,2,0,4,4,9,5,4,1,1,1,2,0,3,0,0,0,1,1,3,1,2,1,1,3,2,2,0,4,3,4,2,2,2,0.9130434782608696
2024.11.11startup_a,22,12,4843.0,5094.0,34.35155934356247,90.64200769340408,4.355307754320577,6,2,0,3,4,5,0,2,1,2,0,3,2,6,3,3,1,1,0,2,0,2,0,0,0,0,1,2,2,1,0,0,2,1,1,0,3,4,3,1,2,2,0.9565217391304348
2024.11.11startup_a,23,14,5129.0,5259.0,35.659863669181476,87.95341499942958,5.2369458577879,6,3,0,2,5,5,0,1,0,2,0,4,1,6,4,1,0,0,0,4,1,2,0,0,0,0,1,1,1,2,0,0,1,0,0,0,2,3,2,1,4,0,1.0
2024.11.11startup_b,0,18,0.0,82.0,50.6632707801554,42.20073706094323,26.3106120788468,2,1,0,2,14,3,0,0,0,0,0,2,0,6,1,2,1,0,0,4,1,1,0,0,0,1,1,2,0,2,0,0,0,0,0,0,1,4,3,0,3,3,0.0
2024.11.11startup_b,1,9,86.0,168.0,31.170910675892213,91.82440383464632,10.819608496896809,3,1,0,1,5,4,0,0,0,0,0,3,0,4,2,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,3,2,3,1,0,1,0.0277777777777777
2024.11.11startup_b,2,13,195.0,262.0,21.408206479804736,88.57442446610933,5.273835438643561,7,2,1,2,3,8,1,0,0,0,1,4,1,9,3,0,0,0,0,0,1,2,1,0,0,0,1,0,0,1,1,1,0,0,0,0,4,0,8,2,0,1,0.0555555555555555
2024.11.11startup_b,3,16,297.0,351.0,56.079738107343786,59.522465967347514,18.608440264736807,8,1,1,2,4,9,1,1,0,0,1,4,2,9,3,1,1,1,0,0,0,1,1,0,0,2,1,1,0,1,2,1,1,0,0,0,4,1,8,2,0,1,0.0833333333333333
2024.11.11startup_b,4,10,367.0,400.0,62.052592218346035,41.456667156944185,10.294798716789726,6,1,0,1,3,6,0,1,0,1,0,3,1,6,1,1,0,0,0,1,0,2,0,0,0,0,1,1,0,1,0,0,1,0,0,0,3,2,5,1,0,1,0.1111111111111111
2024.11.11startup_b,5,28,403.0,512.0,62.01180913221886,23.883996079121825,14.537189799831571,12,2,2,3,9,11,2,3,1,1,2,6,3,13,4,2,3,2,1,0,0,3,2,0,0,2,3,2,1,2,1,1,1,1,0,0,6,4,11,2,0,1,0.1388888888888889
2024.11.11startup_b,6,23,514.0,759.0,39.72598104903007,82.33817647156441,8.794308164338116,11,2,2,3,6,10,1,3,1,2,1,5,3,11,4,2,1,1,0,1,0,2,1,0,0,1,1,1,1,1,2,1,1,1,1,0,5,2,9,2,1,1,0.1666666666666666
2024.11.11startup_b,7,20,765.0,867.0,60.20240544745507,58.91906680790032,9.849870557942808,11,2,2,3,4,10,2,2,2,1,2,4,4,11,4,2,2,1,0,0,0,2,2,0,0,2,1,1,1,1,3,2,2,1,1,0,5,2,8,3,0,4,0.1944444444444444
2024.11.11startup_b,8,18,879.0,997.0,53.22481595602269,62.46743674458206,9.96400627617387,10,2,2,3,4,9,2,3,1,1,2,4,3,9,4,2,1,1,0,0,0,2,2,0,0,1,1,1,0,1,3,2,2,2,1,0,4,1,7,3,0,4,0.2222222222222222
2024.11.11startup_b,9,23,1018.0,1280.0,42.59794501994057,78.97308672287248,7.911733343835875,12,2,2,3,6,10,2,4,2,2,2,5,4,12,5,2,1,1,0,1,0,2,2,0,0,1,1,1,1,1,3,2,2,2,2,0,5,2,9,3,1,4,0.25
2024.11.11startup_b,10,10,1280.0,1297.0,65.3817744160542,41.89450092167088,16.176956971198212,6,2,1,2,2,6,1,2,1,1,1,3,2,6,2,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,2,1,1,1,1,0,3,1,5,2,0,2,0.2777777777777778
2024.11.11startup_b,11,15,1299.0,1381.0,57.92964212859125,44.09678056495707,15.376936312206409,8,2,1,2,4,7,1,2,1,2,1,4,2,8,3,2,0,1,0,1,0,2,1,0,0,0,1,2,0,1,1,1,2,1,1,0,4,2,6,2,0,1,0.3055555555555556
2024.11.11startup_b,12,9,1385.0,1413.0,65.17087561803763,17.35058989980163,10.03405314980174,4,2,1,1,4,4,1,1,0,0,1,2,1,4,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,2,2,3,1,0,1,0.3333333333333333
2024.11.11startup_b,13,35,1414.0,1612.0,62.67986852928803,61.922003184757905,9.665415634077402,16,3,3,4,10,13,3,4,2,2,3,6,4,16,6,2,2,2,0,1,1,4,3,0,0,1,2,1,1,3,3,3,2,1,1,0,6,3,13,3,0,4,0.3611111111111111
2024.11.11startup_b,14,20,1614.0,1765.0,38.38112466961618,82.0532588888146,7.510386677203179,11,2,2,3,4,9,2,3,2,2,2,4,4,10,5,3,1,1,1,1,0,2,2,0,0,1,1,2,1,1,2,2,3,2,2,0,5,2,7,3,1,4,0.3888888888888889
2024.11.11startup_b,15,16,1771.0,2047.0,20.405727694713914,96.047959041116,3.4090728084436703,10,2,2,3,2,7,2,4,2,1,2,3,5,7,6,2,0,1,0,1,0,2,2,0,0,0,1,1,1,1,3,2,3,2,1,0,5,1,5,3,0,4,0.4166666666666667
2024.11.11startup_b,16,21,2073.0,2198.0,48.390997535339906,77.01263370893074,8.998538944171218,12,2,2,3,4,9,2,4,3,2,2,4,5,10,6,3,1,1,1,1,0,2,2,0,0,1,1,2,1,1,3,2,3,3,2,0,5,2,6,4,1,4,0.4444444444444444
2024.11.11startup_b,17,30,2218.0,2590.0,27.93322131383018,90.52810987150954,5.251489472007582,18,3,3,5,5,13,3,6,4,3,3,5,7,14,9,4,1,2,1,2,0,3,3,0,0,1,2,3,1,2,4,3,4,3,2,0,7,3,9,5,1,4,0.4722222222222222
2024.11.11startup_b,18,9,2601.0,2639.0,42.822264010901954,71.83300999463872,11.094890314558668,5,1,1,2,2,4,1,2,1,1,1,2,2,4,3,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,2,1,1,0,3,1,3,2,0,2,0.5
2024.11.11startup_b,19,15,2642.0,2765.0,55.54468172984822,63.34245933926728,9.540348496324246,9,2,1,3,3,7,1,3,2,2,1,3,4,7,5,3,0,1,1,1,0,2,1,0,0,0,1,2,1,1,2,1,3,2,2,0,4,1,4,3,0,2,0.5277777777777778
2024.11.11startup_b,20,14,2766.0,2824.0,52.79106424543696,51.36528619147497,10.646972918673054,8,2,2,3,2,6,2,3,2,1,2,3,4,6,5,2,0,1,0,1,0,2,2,0,0,0,1,2,1,1,2,2,3,2,2,0,4,1,4,3,0,4,0.5555555555555556
2024.11.11startup_b,21,26,2825.0,2995.0,35.650343229564534,80.00933500887263,8.449140546380162,16,3,2,5,4,11,2,6,4,3,2,4,7,12,9,4,0,1,0,2,0,3,2,0,0,0,2,3,1,1,3,3,4,4,3,0,6,3,8,5,0,2,0.5833333333333334
2024.11.11startup_b,22,10,2999.0,3014.0,57.13130350683991,54.045988237737525,11.104712688058694,6,2,2,2,2,4,2,2,1,1,2,2,3,4,4,1,0,0,0,1,0,1,2,0,0,0,1,1,1,1,2,1,2,1,1,0,3,1,3,2,0,4,0.6111111111111112
