metric,cat,mpk,mbase,lift
rmse_g,names,0.5161290322580645,0.8602193419740778,-0.3440903097160133
rmse_g,proact,1.1720430107526882,1.1730807577268196,-0.0010377469741313927
rmse_g,struct,2.6344086021505375,1.5196410767696908,1.1147675253808467
rmse_g,arguable,2.9642857142857144,3.3796641791044775,-0.41537846481876306
rmse_g,disagree,1.0142857142857142,0.6358208955223881,0.37846481876332616
rmse_g,iam2,0.5857142857142857,0.5294776119402985,0.05623667377398722
rmse_g,disput,0.2357142857142857,0.11138059701492538,0.12433368869936033
rmse_g,explor,1.0642857142857143,1.541231343283582,-0.47694562899786774
rmse_g,bdisagree,0.7142857142857143,0.4925373134328358,0.2217484008528785
rmse_g,converge,1.9071428571428573,1.5957089552238806,0.3114339019189767
rmse_g,bagree,1.6714285714285715,1.1317164179104477,0.5397121535181237
rmse_g,baskinfo,1.0357142857142858,0.4542910447761194,0.5814232409381663
rmse_g,cumul,1.0071428571428571,1.0333955223880598,-0.026252665245202644
rmse_g,nonarg,2.757142857142857,1.7917910447761194,0.9653518123667377
rmse_g,qset,0.7142857142857143,0.6305970149253731,0.08368869936034118
rmse_g,qprop,1.6214285714285714,1.2113805970149254,0.41004797441364604
rmse_g,feedback,1.8785714285714286,1.348320895522388,0.5302505330490406
rmse_g,namep,0.5428571428571428,0.8085820895522388,-0.26572494669509594
rmse_g,names,0.7071428571428572,1.0225746268656717,-0.3154317697228145
rmse_g,proact,1.7357142857142858,1.8949626865671643,-0.1592484008528785
rmse_g,struct,1.7285714285714286,1.4455223880597015,0.2830490405117272
rmse_g,arguable,3.0607734806629834,3.0042818217205136,0.05649165894246977
rmse_g,disagree,0.3314917127071823,0.3036200856364344,0.027871627070747917
rmse_g,iam2,0.2596685082872928,0.25360062281043205,0.006067885476860768
rmse_g,disput,0.09392265193370165,0.03172440638380693,0.062198245549894726
rmse_g,explor,1.3756906077348066,1.3178279486181395,0.0578626591166671
rmse_g,bdisagree,0.27071823204419887,0.13059556247567147,0.1401226695685274
rmse_g,converge,1.149171270718232,1.2417282989490075,-0.0925570282307755
rmse_g,bagree,1.0165745856353592,0.9719735305566368,0.04460105507872236
rmse_g,baskinfo,0.712707182320442,0.3018684312962242,0.41083875102421774
